State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
32,9.0,2017,10,Lagged,0,0.0
32,9.0,2018,10,Lagged,0,0.0
32,9.0,2019,10,Lagged,0,0.0
32,9.0,2020,10,Lagged,0,-24.0
32,9.0,2015,11,Constant,0,0.0
32,9.0,2016,11,Constant,0,0.0
32,9.0,2017,11,Constant,0,0.0
32,9.0,2018,11,Constant,0,0.0
32,9.0,2019,11,Constant,0,0.0
32,9.0,2020,11,Constant,237,237.0
32,9.0,2015,11,Lagged,0,0.0
32,9.0,2016,11,Lagged,0,0.0
32,9.0,2017,11,Lagged,0,0.0
32,9.0,2018,11,Lagged,0,0.0
32,9.0,2019,11,Lagged,0,0.0
32,9.0,2020,11,Lagged,229,229.0
32,9.0,2015,12,Constant,0,0.0
32,9.0,2016,12,Constant,0,0.0
32,9.0,2017,12,Constant,118,0.0
32,9.0,2018,12,Constant,0,0.0
32,9.0,2019,12,Constant,0,0.0
32,9.0,2020,12,Constant,0,-23.6
32,9.0,2015,12,Lagged,0,0.0
32,9.0,2016,12,Lagged,0,0.0
32,9.0,2017,12,Lagged,121,0.0
32,9.0,2018,12,Lagged,0,0.0
32,9.0,2019,12,Lagged,0,0.0
32,9.0,2020,12,Lagged,0,-24.2
32,9.0,2015,13,Constant,118,0.0
32,9.0,2016,13,Constant,0,0.0
32,9.0,2017,13,Constant,0,0.0
32,9.0,2018,13,Constant,0,0.0
32,9.0,2019,13,Constant,0,0.0
32,9.0,2020,13,Constant,0,-23.6
32,9.0,2015,13,Lagged,121,0.0
32,9.0,2016,13,Lagged,0,0.0
32,9.0,2017,13,Lagged,0,0.0
32,9.0,2018,13,Lagged,0,0.0
32,9.0,2019,13,Lagged,0,0.0
32,9.0,2020,13,Lagged,0,-24.2
32,9.0,2015,14,Constant,0,0.0
32,9.0,2016,14,Constant,118,0.0
32,9.0,2017,14,Constant,0,0.0
32,9.0,2018,14,Constant,0,0.0
32,9.0,2019,14,Constant,0,0.0
32,9.0,2020,14,Constant,0,-23.6
32,9.0,2015,14,Lagged,0,0.0
32,9.0,2016,14,Lagged,120,0.0
32,9.0,2017,14,Lagged,0,0.0
32,9.0,2018,14,Lagged,0,0.0
32,9.0,2019,14,Lagged,0,0.0
32,9.0,2020,14,Lagged,0,-24.0
32,9.0,2015,15,Constant,0,0.0
32,9.0,2016,15,Constant,0,0.0
32,9.0,2017,15,Constant,0,0.0
32,9.0,2018,15,Constant,0,0.0
32,9.0,2019,15,Constant,0,0.0
32,9.0,2020,15,Constant,0,0.0
32,9.0,2015,15,Lagged,0,0.0
32,9.0,2016,15,Lagged,0,0.0
32,9.0,2017,15,Lagged,0,0.0
32,9.0,2018,15,Lagged,0,0.0
32,9.0,2019,15,Lagged,0,0.0
32,9.0,2020,15,Lagged,0,0.0
32,9.0,2015,16,Constant,118,0.0
32,9.0,2016,16,Constant,0,0.0
32,9.0,2017,16,Constant,0,0.0
32,9.0,2018,16,Constant,0,0.0
32,9.0,2019,16,Constant,118,0.0
32,9.0,2020,16,Constant,0,-47.2
32,9.0,2015,16,Lagged,121,0.0
32,9.0,2016,16,Lagged,0,0.0
32,9.0,2017,16,Lagged,0,0.0
32,9.0,2018,16,Lagged,0,0.0
32,9.0,2019,16,Lagged,120,0.0
32,9.0,2020,16,Lagged,0,-48.2
32,9.0,2015,17,Constant,0,0.0
32,9.0,2016,17,Constant,0,0.0
32,9.0,2017,17,Constant,118,0.0
32,9.0,2018,17,Constant,0,0.0
32,9.0,2019,17,Constant,0,0.0
32,9.0,2020,17,Constant,0,-23.6
32,9.0,2015,17,Lagged,0,0.0
32,9.0,2016,17,Lagged,0,0.0
32,9.0,2017,17,Lagged,121,0.0
32,9.0,2018,17,Lagged,0,0.0
32,9.0,2019,17,Lagged,0,0.0
32,9.0,2020,17,Lagged,0,-24.2
32,9.0,2015,18,Constant,0,0.0
32,9.0,2016,18,Constant,0,0.0
32,9.0,2017,18,Constant,0,0.0
32,9.0,2018,18,Constant,0,0.0
32,9.0,2019,18,Constant,118,0.0
32,9.0,2020,18,Constant,0,-23.6
32,9.0,2015,18,Lagged,0,0.0
32,9.0,2016,18,Lagged,0,0.0
32,9.0,2017,18,Lagged,0,0.0
32,9.0,2018,18,Lagged,0,0.0
32,9.0,2019,18,Lagged,120,0.0
32,9.0,2020,18,Lagged,0,-24.0
32,9.0,2015,19,Constant,0,0.0
32,9.0,2016,19,Constant,0,0.0
32,9.0,2017,19,Constant,0,0.0
32,9.0,2018,19,Constant,0,0.0
32,9.0,2019,19,Constant,0,0.0
32,9.0,2020,19,Constant,0,0.0
32,9.0,2015,19,Lagged,0,0.0
32,9.0,2016,19,Lagged,0,0.0
32,9.0,2017,19,Lagged,0,0.0
32,9.0,2018,19,Lagged,0,0.0
32,9.0,2019,19,Lagged,0,0.0
32,9.0,2020,19,Lagged,0,0.0
32,9.0,2015,20,Constant,0,0.0
32,9.0,2016,20,Constant,0,0.0
32,9.0,2017,20,Constant,0,0.0
32,9.0,2018,20,Constant,0,0.0
32,9.0,2019,20,Constant,0,0.0
32,9.0,2020,20,Constant,0,0.0
32,9.0,2015,20,Lagged,0,0.0
32,9.0,2016,20,Lagged,0,0.0
32,9.0,2017,20,Lagged,0,0.0
32,9.0,2018,20,Lagged,0,0.0
32,9.0,2019,20,Lagged,0,0.0
32,9.0,2020,20,Lagged,0,0.0
32,9.0,2015,21,Constant,118,0.0
32,9.0,2016,21,Constant,0,0.0
32,9.0,2017,21,Constant,0,0.0
32,9.0,2018,21,Constant,0,0.0
32,9.0,2019,21,Constant,0,0.0
32,9.0,2020,21,Constant,0,-23.6
32,9.0,2015,21,Lagged,121,0.0
32,9.0,2016,21,Lagged,0,0.0
32,9.0,2017,21,Lagged,0,0.0
32,9.0,2018,21,Lagged,0,0.0
32,9.0,2019,21,Lagged,0,0.0
32,9.0,2020,21,Lagged,0,-24.2
32,9.0,2015,22,Constant,0,0.0
32,9.0,2016,22,Constant,0,0.0
32,9.0,2017,22,Constant,0,0.0
32,9.0,2018,22,Constant,118,0.0
32,9.0,2019,22,Constant,118,0.0
32,9.0,2020,22,Constant,0,-47.2
32,9.0,2015,22,Lagged,0,0.0
32,9.0,2016,22,Lagged,0,0.0
32,9.0,2017,22,Lagged,0,0.0
32,9.0,2018,22,Lagged,118,0.0
32,9.0,2019,22,Lagged,120,0.0
32,9.0,2020,22,Lagged,0,-47.6
32,9.0,2015,23,Constant,0,0.0
32,9.0,2016,23,Constant,0,0.0
32,9.0,2017,23,Constant,0,0.0
32,9.0,2018,23,Constant,0,0.0
32,9.0,2019,23,Constant,0,0.0
32,9.0,2020,23,Constant,0,0.0
32,9.0,2015,23,Lagged,0,0.0
32,9.0,2016,23,Lagged,0,0.0
32,9.0,2017,23,Lagged,0,0.0
32,9.0,2018,23,Lagged,0,0.0
32,9.0,2019,23,Lagged,0,0.0
32,9.0,2020,23,Lagged,0,0.0
32,9.0,2015,24,Constant,0,0.0
32,9.0,2016,24,Constant,0,0.0
32,9.0,2017,24,Constant,0,0.0
32,9.0,2018,24,Constant,0,0.0
32,9.0,2019,24,Constant,0,0.0
32,9.0,2015,24,Lagged,0,0.0
32,9.0,2016,24,Lagged,0,0.0
32,9.0,2017,24,Lagged,0,0.0
32,9.0,2018,24,Lagged,0,0.0
32,9.0,2019,24,Lagged,0,0.0
32,9.0,2015,25,Constant,0,0.0
32,9.0,2016,25,Constant,0,0.0
32,9.0,2017,25,Constant,0,0.0
32,9.0,2018,25,Constant,0,0.0
32,9.0,2019,25,Constant,0,0.0
32,9.0,2015,25,Lagged,0,0.0
32,9.0,2016,25,Lagged,0,0.0
32,9.0,2017,25,Lagged,0,0.0
32,9.0,2018,25,Lagged,0,0.0
32,9.0,2019,25,Lagged,0,0.0
32,9.0,2015,26,Constant,0,0.0
32,9.0,2016,26,Constant,0,0.0
32,9.0,2017,26,Constant,0,0.0
32,9.0,2018,26,Constant,0,0.0
32,9.0,2019,26,Constant,0,0.0
32,9.0,2015,26,Lagged,0,0.0
32,9.0,2016,26,Lagged,0,0.0
32,9.0,2017,26,Lagged,0,0.0
32,9.0,2018,26,Lagged,0,0.0
32,9.0,2019,26,Lagged,0,0.0
32,9.0,2015,27,Constant,118,0.0
32,9.0,2016,27,Constant,0,0.0
32,9.0,2017,27,Constant,118,0.0
32,9.0,2018,27,Constant,0,0.0
32,9.0,2019,27,Constant,0,0.0
32,9.0,2015,27,Lagged,121,0.0
32,9.0,2016,27,Lagged,0,0.0
32,9.0,2017,27,Lagged,121,0.0
32,9.0,2018,27,Lagged,0,0.0
32,9.0,2019,27,Lagged,0,0.0
32,9.0,2015,28,Constant,0,0.0
32,9.0,2016,28,Constant,0,0.0
32,9.0,2017,28,Constant,0,0.0
32,9.0,2018,28,Constant,0,0.0
32,9.0,2019,28,Constant,0,0.0
32,9.0,2015,28,Lagged,0,0.0
32,9.0,2016,28,Lagged,0,0.0
32,9.0,2017,28,Lagged,0,0.0
32,9.0,2018,28,Lagged,0,0.0
32,9.0,2019,28,Lagged,0,0.0
32,9.0,2015,29,Constant,0,0.0
32,9.0,2016,29,Constant,0,0.0
32,9.0,2017,29,Constant,0,0.0
32,9.0,2018,29,Constant,0,0.0
32,9.0,2019,29,Constant,0,0.0
32,9.0,2015,29,Lagged,0,0.0
32,9.0,2016,29,Lagged,0,0.0
32,9.0,2017,29,Lagged,0,0.0
32,9.0,2018,29,Lagged,0,0.0
32,9.0,2019,29,Lagged,0,0.0
32,9.0,2015,30,Constant,118,0.0
32,9.0,2016,30,Constant,0,0.0
32,9.0,2017,30,Constant,0,0.0
32,9.0,2018,30,Constant,0,0.0
32,9.0,2019,30,Constant,0,0.0
32,9.0,2015,30,Lagged,121,0.0
32,9.0,2016,30,Lagged,0,0.0
32,9.0,2017,30,Lagged,0,0.0
32,9.0,2018,30,Lagged,0,0.0
32,9.0,2019,30,Lagged,0,0.0
32,9.0,2015,31,Constant,0,0.0
32,9.0,2016,31,Constant,118,0.0
32,9.0,2017,31,Constant,0,0.0
32,9.0,2018,31,Constant,118,0.0
32,9.0,2019,31,Constant,0,0.0
32,9.0,2015,31,Lagged,0,0.0
32,9.0,2016,31,Lagged,120,0.0
32,9.0,2017,31,Lagged,0,0.0
32,9.0,2018,31,Lagged,118,0.0
32,9.0,2019,31,Lagged,0,0.0
32,9.0,2015,32,Constant,0,0.0
32,9.0,2016,32,Constant,0,0.0
32,9.0,2017,32,Constant,0,0.0
32,9.0,2018,32,Constant,0,0.0
32,9.0,2019,32,Constant,0,0.0
32,9.0,2015,32,Lagged,0,0.0
32,9.0,2016,32,Lagged,0,0.0
32,9.0,2017,32,Lagged,0,0.0
32,9.0,2018,32,Lagged,0,0.0
32,9.0,2019,32,Lagged,0,0.0
32,9.0,2015,33,Constant,0,0.0
32,9.0,2016,33,Constant,0,0.0
32,9.0,2017,33,Constant,118,0.0
32,9.0,2018,33,Constant,0,0.0
32,9.0,2019,33,Constant,0,0.0
32,9.0,2015,33,Lagged,0,0.0
32,9.0,2016,33,Lagged,0,0.0
32,9.0,2017,33,Lagged,121,0.0
32,9.0,2018,33,Lagged,0,0.0
32,9.0,2019,33,Lagged,0,0.0
32,9.0,2015,34,Constant,0,0.0
32,9.0,2016,34,Constant,0,0.0
32,9.0,2017,34,Constant,0,0.0
32,9.0,2018,34,Constant,118,0.0
32,9.0,2019,34,Constant,0,0.0
32,9.0,2015,34,Lagged,0,0.0
32,9.0,2016,34,Lagged,0,0.0
32,9.0,2017,34,Lagged,0,0.0
32,9.0,2018,34,Lagged,118,0.0
32,9.0,2019,34,Lagged,0,0.0
32,9.0,2015,35,Constant,0,0.0
32,9.0,2016,35,Constant,0,0.0
32,9.0,2017,35,Constant,0,0.0
32,9.0,2018,35,Constant,0,0.0
32,9.0,2019,35,Constant,0,0.0
32,9.0,2015,35,Lagged,0,0.0
32,9.0,2016,35,Lagged,0,0.0
32,9.0,2017,35,Lagged,0,0.0
32,9.0,2018,35,Lagged,0,0.0
32,9.0,2019,35,Lagged,0,0.0
32,9.0,2015,36,Constant,0,0.0
32,9.0,2016,36,Constant,118,0.0
32,9.0,2017,36,Constant,0,0.0
32,9.0,2018,36,Constant,118,0.0
32,9.0,2019,36,Constant,0,0.0
32,9.0,2015,36,Lagged,0,0.0
32,9.0,2016,36,Lagged,120,0.0
32,9.0,2017,36,Lagged,0,0.0
32,9.0,2018,36,Lagged,118,0.0
32,9.0,2019,36,Lagged,0,0.0
32,9.0,2015,37,Constant,0,0.0
32,9.0,2016,37,Constant,0,0.0
32,9.0,2017,37,Constant,0,0.0
32,9.0,2018,37,Constant,0,0.0
32,9.0,2019,37,Constant,0,0.0
32,9.0,2015,37,Lagged,0,0.0
32,9.0,2016,37,Lagged,0,0.0
32,9.0,2017,37,Lagged,0,0.0
32,9.0,2018,37,Lagged,0,0.0
32,9.0,2019,37,Lagged,0,0.0
32,9.0,2015,38,Constant,0,0.0
32,9.0,2016,38,Constant,0,0.0
32,9.0,2017,38,Constant,118,0.0
32,9.0,2018,38,Constant,118,0.0
32,9.0,2019,38,Constant,0,0.0
32,9.0,2015,38,Lagged,0,0.0
32,9.0,2016,38,Lagged,0,0.0
32,9.0,2017,38,Lagged,121,0.0
32,9.0,2018,38,Lagged,118,0.0
32,9.0,2019,38,Lagged,0,0.0
32,9.0,2015,39,Constant,0,0.0
32,9.0,2016,39,Constant,0,0.0
32,9.0,2017,39,Constant,0,0.0
32,9.0,2018,39,Constant,0,0.0
32,9.0,2019,39,Constant,0,0.0
32,9.0,2015,39,Lagged,0,0.0
32,9.0,2016,39,Lagged,0,0.0
32,9.0,2017,39,Lagged,0,0.0
32,9.0,2018,39,Lagged,0,0.0
32,9.0,2019,39,Lagged,0,0.0
32,9.0,2015,40,Constant,118,0.0
32,9.0,2016,40,Constant,118,0.0
32,9.0,2017,40,Constant,0,0.0
32,9.0,2018,40,Constant,0,0.0
32,9.0,2019,40,Constant,0,0.0
32,9.0,2015,40,Lagged,121,0.0
32,9.0,2016,40,Lagged,120,0.0
32,9.0,2017,40,Lagged,0,0.0
32,9.0,2018,40,Lagged,0,0.0
32,9.0,2019,40,Lagged,0,0.0
32,9.0,2015,41,Constant,0,0.0
32,9.0,2016,41,Constant,118,0.0
32,9.0,2017,41,Constant,0,0.0
32,9.0,2018,41,Constant,0,0.0
32,9.0,2019,41,Constant,118,0.0
32,9.0,2015,41,Lagged,0,0.0
32,9.0,2016,41,Lagged,120,0.0
32,9.0,2017,41,Lagged,0,0.0
32,9.0,2018,41,Lagged,0,0.0
32,9.0,2019,41,Lagged,120,0.0
32,9.0,2015,42,Constant,0,0.0
32,9.0,2016,42,Constant,0,0.0
32,9.0,2017,42,Constant,0,0.0
32,9.0,2018,42,Constant,0,0.0
32,9.0,2019,42,Constant,0,0.0
32,9.0,2015,42,Lagged,0,0.0
32,9.0,2016,42,Lagged,0,0.0
32,9.0,2017,42,Lagged,0,0.0
32,9.0,2018,42,Lagged,0,0.0
32,9.0,2019,42,Lagged,0,0.0
32,9.0,2015,43,Constant,118,0.0
32,9.0,2016,43,Constant,0,0.0
32,9.0,2017,43,Constant,0,0.0
32,9.0,2018,43,Constant,0,0.0
32,9.0,2019,43,Constant,0,0.0
32,9.0,2015,43,Lagged,121,0.0
32,9.0,2016,43,Lagged,0,0.0
32,9.0,2017,43,Lagged,0,0.0
32,9.0,2018,43,Lagged,0,0.0
32,9.0,2019,43,Lagged,0,0.0
32,9.0,2015,44,Constant,0,0.0
32,9.0,2016,44,Constant,118,0.0
32,9.0,2017,44,Constant,0,0.0
32,9.0,2018,44,Constant,0,0.0
32,9.0,2019,44,Constant,118,0.0
32,9.0,2015,44,Lagged,0,0.0
32,9.0,2016,44,Lagged,120,0.0
32,9.0,2017,44,Lagged,0,0.0
32,9.0,2018,44,Lagged,0,0.0
32,9.0,2019,44,Lagged,120,0.0
32,9.0,2015,45,Constant,0,0.0
32,9.0,2016,45,Constant,237,0.0
32,9.0,2017,45,Constant,0,0.0
32,9.0,2018,45,Constant,0,0.0
32,9.0,2019,45,Constant,0,0.0
32,9.0,2015,45,Lagged,0,0.0
32,9.0,2016,45,Lagged,240,0.0
32,9.0,2017,45,Lagged,0,0.0
32,9.0,2018,45,Lagged,0,0.0
32,9.0,2019,45,Lagged,0,0.0
32,9.0,2015,46,Constant,0,0.0
32,9.0,2016,46,Constant,237,0.0
32,9.0,2017,46,Constant,0,0.0
32,9.0,2018,46,Constant,118,0.0
32,9.0,2019,46,Constant,0,0.0
32,9.0,2015,46,Lagged,0,0.0
32,9.0,2016,46,Lagged,240,0.0
32,9.0,2017,46,Lagged,0,0.0
32,9.0,2018,46,Lagged,118,0.0
32,9.0,2019,46,Lagged,0,0.0
32,9.0,2015,47,Constant,0,0.0
32,9.0,2016,47,Constant,0,0.0
32,9.0,2017,47,Constant,0,0.0
32,9.0,2018,47,Constant,0,0.0
32,9.0,2019,47,Constant,0,0.0
32,9.0,2015,47,Lagged,0,0.0
32,9.0,2016,47,Lagged,0,0.0
32,9.0,2017,47,Lagged,0,0.0
32,9.0,2018,47,Lagged,0,0.0
32,9.0,2019,47,Lagged,0,0.0
32,9.0,2015,48,Constant,0,0.0
32,9.0,2016,48,Constant,0,0.0
32,9.0,2017,48,Constant,0,0.0
32,9.0,2018,48,Constant,0,0.0
32,9.0,2019,48,Constant,0,0.0
32,9.0,2015,48,Lagged,0,0.0
32,9.0,2016,48,Lagged,0,0.0
32,9.0,2017,48,Lagged,0,0.0
32,9.0,2018,48,Lagged,0,0.0
32,9.0,2019,48,Lagged,0,0.0
32,9.0,2015,49,Constant,0,0.0
32,9.0,2016,49,Constant,0,0.0
32,9.0,2017,49,Constant,0,0.0
32,9.0,2018,49,Constant,0,0.0
32,9.0,2019,49,Constant,118,0.0
32,9.0,2015,49,Lagged,0,0.0
32,9.0,2016,49,Lagged,0,0.0
32,9.0,2017,49,Lagged,0,0.0
32,9.0,2018,49,Lagged,0,0.0
32,9.0,2019,49,Lagged,120,0.0
32,9.0,2015,50,Constant,0,0.0
32,9.0,2016,50,Constant,0,0.0
32,9.0,2017,50,Constant,0,0.0
32,9.0,2018,50,Constant,0,0.0
32,9.0,2019,50,Constant,0,0.0
32,9.0,2015,50,Lagged,0,0.0
32,9.0,2016,50,Lagged,0,0.0
32,9.0,2017,50,Lagged,0,0.0
32,9.0,2018,50,Lagged,0,0.0
32,9.0,2019,50,Lagged,0,0.0
32,9.0,2015,51,Constant,0,0.0
32,9.0,2016,51,Constant,0,0.0
32,9.0,2017,51,Constant,118,0.0
32,9.0,2018,51,Constant,0,0.0
32,9.0,2019,51,Constant,0,0.0
32,9.0,2015,51,Lagged,0,0.0
32,9.0,2016,51,Lagged,0,0.0
32,9.0,2017,51,Lagged,121,0.0
32,9.0,2018,51,Lagged,0,0.0
32,9.0,2019,51,Lagged,0,0.0
32,9.0,2015,52,Constant,0,0.0
32,9.0,2016,52,Constant,237,0.0
32,9.0,2017,52,Constant,0,0.0
32,9.0,2018,52,Constant,0,0.0
32,9.0,2019,52,Constant,0,0.0
32,9.0,2015,52,Lagged,0,0.0
32,9.0,2016,52,Lagged,240,0.0
32,9.0,2017,52,Lagged,0,0.0
32,9.0,2018,52,Lagged,0,0.0
32,9.0,2019,52,Lagged,0,0.0
32,9.0,2015,53,Constant,0,0.0
32,9.0,2015,53,Lagged,0,0.0
32,11.0,2015,1,Constant,0,0.0
32,11.0,2016,1,Constant,0,0.0
32,11.0,2017,1,Constant,0,0.0
32,11.0,2018,1,Constant,0,0.0
32,11.0,2019,1,Constant,0,0.0
32,11.0,2020,1,Constant,0,0.0
32,11.0,2015,1,Lagged,0,0.0
32,11.0,2016,1,Lagged,0,0.0
32,11.0,2017,1,Lagged,0,0.0
32,11.0,2018,1,Lagged,0,0.0
32,11.0,2019,1,Lagged,0,0.0
32,11.0,2020,1,Lagged,0,0.0
32,11.0,2015,2,Constant,0,0.0
32,11.0,2016,2,Constant,0,0.0
32,11.0,2017,2,Constant,0,0.0
32,11.0,2018,2,Constant,51,0.0
32,11.0,2019,2,Constant,0,0.0
32,11.0,2020,2,Constant,102,91.8
32,11.0,2015,2,Lagged,0,0.0
32,11.0,2016,2,Lagged,0,0.0
32,11.0,2017,2,Lagged,0,0.0
32,11.0,2018,2,Lagged,51,0.0
32,11.0,2019,2,Lagged,0,0.0
32,11.0,2020,2,Lagged,98,87.8
32,11.0,2015,3,Constant,0,0.0
32,11.0,2016,3,Constant,0,0.0
32,11.0,2017,3,Constant,0,0.0
32,11.0,2018,3,Constant,51,0.0
32,11.0,2019,3,Constant,0,0.0
32,11.0,2020,3,Constant,0,-10.2
32,11.0,2015,3,Lagged,0,0.0
32,11.0,2016,3,Lagged,0,0.0
32,11.0,2017,3,Lagged,0,0.0
32,11.0,2018,3,Lagged,51,0.0
32,11.0,2019,3,Lagged,0,0.0
32,11.0,2020,3,Lagged,0,-10.2
32,11.0,2015,4,Constant,0,0.0
32,11.0,2016,4,Constant,0,0.0
32,11.0,2017,4,Constant,0,0.0
32,11.0,2018,4,Constant,0,0.0
32,11.0,2019,4,Constant,0,0.0
32,11.0,2020,4,Constant,0,0.0
32,11.0,2015,4,Lagged,0,0.0
32,11.0,2016,4,Lagged,0,0.0
32,11.0,2017,4,Lagged,0,0.0
32,11.0,2018,4,Lagged,0,0.0
32,11.0,2019,4,Lagged,0,0.0
32,11.0,2020,4,Lagged,0,0.0
32,11.0,2015,5,Constant,51,0.0
32,11.0,2016,5,Constant,0,0.0
32,11.0,2017,5,Constant,51,0.0
32,11.0,2018,5,Constant,0,0.0
32,11.0,2019,5,Constant,0,0.0
32,11.0,2020,5,Constant,0,-20.4
32,11.0,2015,5,Lagged,50,0.0
32,11.0,2016,5,Lagged,0,0.0
32,11.0,2017,5,Lagged,51,0.0
32,11.0,2018,5,Lagged,0,0.0
32,11.0,2019,5,Lagged,0,0.0
32,11.0,2020,5,Lagged,0,-20.2
32,11.0,2015,6,Constant,0,0.0
32,11.0,2016,6,Constant,51,0.0
32,11.0,2017,6,Constant,0,0.0
32,11.0,2018,6,Constant,0,0.0
32,11.0,2019,6,Constant,0,0.0
32,11.0,2020,6,Constant,0,-10.2
32,11.0,2015,6,Lagged,0,0.0
32,11.0,2016,6,Lagged,49,0.0
32,11.0,2017,6,Lagged,0,0.0
32,11.0,2018,6,Lagged,0,0.0
32,11.0,2019,6,Lagged,0,0.0
32,11.0,2020,6,Lagged,0,-9.8
32,11.0,2015,7,Constant,0,0.0
32,11.0,2016,7,Constant,0,0.0
32,11.0,2017,7,Constant,0,0.0
32,11.0,2018,7,Constant,0,0.0
32,11.0,2019,7,Constant,0,0.0
32,11.0,2020,7,Constant,51,51.0
32,11.0,2015,7,Lagged,0,0.0
32,11.0,2016,7,Lagged,0,0.0
32,11.0,2017,7,Lagged,0,0.0
32,11.0,2018,7,Lagged,0,0.0
32,11.0,2019,7,Lagged,0,0.0
32,11.0,2020,7,Lagged,49,49.0
32,11.0,2015,8,Constant,0,0.0
32,11.0,2016,8,Constant,0,0.0
32,11.0,2017,8,Constant,0,0.0
32,11.0,2018,8,Constant,0,0.0
32,11.0,2019,8,Constant,0,0.0
32,11.0,2020,8,Constant,0,0.0
32,11.0,2015,8,Lagged,0,0.0
32,11.0,2016,8,Lagged,0,0.0
32,11.0,2017,8,Lagged,0,0.0
32,11.0,2018,8,Lagged,0,0.0
32,11.0,2019,8,Lagged,0,0.0
32,11.0,2020,8,Lagged,0,0.0
32,11.0,2015,9,Constant,0,0.0
32,11.0,2016,9,Constant,0,0.0
32,11.0,2017,9,Constant,0,0.0
32,11.0,2018,9,Constant,0,0.0
32,11.0,2019,9,Constant,0,0.0
32,11.0,2020,9,Constant,51,51.0
32,11.0,2015,9,Lagged,0,0.0
32,11.0,2016,9,Lagged,0,0.0
32,11.0,2017,9,Lagged,0,0.0
32,11.0,2018,9,Lagged,0,0.0
32,11.0,2019,9,Lagged,0,0.0
32,11.0,2020,9,Lagged,49,49.0
32,11.0,2015,10,Constant,0,0.0
32,11.0,2016,10,Constant,51,0.0
32,11.0,2017,10,Constant,0,0.0
32,11.0,2018,10,Constant,51,0.0
32,11.0,2019,10,Constant,0,0.0
32,11.0,2020,10,Constant,0,-20.4
32,11.0,2015,10,Lagged,0,0.0
32,11.0,2016,10,Lagged,49,0.0
32,11.0,2017,10,Lagged,0,0.0
32,11.0,2018,10,Lagged,51,0.0
32,11.0,2019,10,Lagged,0,0.0
32,11.0,2020,10,Lagged,0,-20.0
32,11.0,2015,11,Constant,0,0.0
32,11.0,2016,11,Constant,0,0.0
32,11.0,2017,11,Constant,0,0.0
32,11.0,2018,11,Constant,0,0.0
32,11.0,2019,11,Constant,51,0.0
32,11.0,2020,11,Constant,0,-10.2
32,11.0,2015,11,Lagged,0,0.0
32,11.0,2016,11,Lagged,0,0.0
32,11.0,2017,11,Lagged,0,0.0
32,11.0,2018,11,Lagged,0,0.0
32,11.0,2019,11,Lagged,50,0.0
32,11.0,2020,11,Lagged,0,-10.0
32,11.0,2015,12,Constant,0,0.0
32,11.0,2016,12,Constant,0,0.0
32,11.0,2017,12,Constant,51,0.0
32,11.0,2018,12,Constant,51,0.0
32,11.0,2019,12,Constant,51,0.0
32,11.0,2020,12,Constant,0,-30.6
32,11.0,2015,12,Lagged,0,0.0
32,11.0,2016,12,Lagged,0,0.0
32,11.0,2017,12,Lagged,51,0.0
32,11.0,2018,12,Lagged,51,0.0
32,11.0,2019,12,Lagged,50,0.0
32,11.0,2020,12,Lagged,0,-30.4
32,11.0,2015,13,Constant,0,0.0
32,11.0,2016,13,Constant,0,0.0
32,11.0,2017,13,Constant,51,0.0
32,11.0,2018,13,Constant,0,0.0
32,11.0,2019,13,Constant,0,0.0
32,11.0,2020,13,Constant,0,-10.2
32,11.0,2015,13,Lagged,0,0.0
32,11.0,2016,13,Lagged,0,0.0
32,11.0,2017,13,Lagged,51,0.0
32,11.0,2018,13,Lagged,0,0.0
32,11.0,2019,13,Lagged,0,0.0
32,11.0,2020,13,Lagged,0,-10.2
32,11.0,2015,14,Constant,0,0.0
32,11.0,2016,14,Constant,0,0.0
32,11.0,2017,14,Constant,0,0.0
32,11.0,2018,14,Constant,0,0.0
32,11.0,2019,14,Constant,0,0.0
32,11.0,2020,14,Constant,51,51.0
32,11.0,2015,14,Lagged,0,0.0
32,11.0,2016,14,Lagged,0,0.0
32,11.0,2017,14,Lagged,0,0.0
32,11.0,2018,14,Lagged,0,0.0
32,11.0,2019,14,Lagged,0,0.0
32,11.0,2020,14,Lagged,49,49.0
32,11.0,2015,15,Constant,51,0.0
32,11.0,2016,15,Constant,51,0.0
32,11.0,2017,15,Constant,0,0.0
32,11.0,2018,15,Constant,0,0.0
32,11.0,2019,15,Constant,51,0.0
32,11.0,2020,15,Constant,0,-30.6
32,11.0,2015,15,Lagged,50,0.0
32,11.0,2016,15,Lagged,49,0.0
32,11.0,2017,15,Lagged,0,0.0
32,11.0,2018,15,Lagged,0,0.0
32,11.0,2019,15,Lagged,50,0.0
32,11.0,2020,15,Lagged,0,-29.8
32,11.0,2015,16,Constant,0,0.0
32,11.0,2016,16,Constant,51,0.0
32,11.0,2017,16,Constant,0,0.0
32,11.0,2018,16,Constant,0,0.0
32,11.0,2019,16,Constant,0,0.0
32,11.0,2020,16,Constant,0,-10.2
32,11.0,2015,16,Lagged,0,0.0
32,11.0,2016,16,Lagged,49,0.0
32,11.0,2017,16,Lagged,0,0.0
32,11.0,2018,16,Lagged,0,0.0
32,11.0,2019,16,Lagged,0,0.0
32,11.0,2020,16,Lagged,0,-9.8
32,11.0,2015,17,Constant,51,0.0
32,11.0,2016,17,Constant,51,0.0
32,11.0,2017,17,Constant,51,0.0
